"filename", "language", "Python", "C++", "MagicPython", "comment", "blank", "total"
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/ParametrizedLine.h", "C++", 0, 125, 0, 73, 35, 233
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/Quaternion.h", "C++", 0, 475, 0, 272, 124, 871
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/Rotation2D.h", "C++", 0, 94, 0, 69, 37, 200
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/RotationBase.h", "C++", 0, 115, 0, 61, 31, 207
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/Scaling.h", "C++", 0, 93, 0, 66, 30, 189
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/Transform.h", "C++", 0, 950, 0, 448, 166, 1564
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/Translation.h", "C++", 0, 113, 0, 60, 30, 203
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/Umeyama.h", "C++", 0, 67, 0, 69, 31, 167
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Geometry/arch/Geometry_SIMD.h", "C++", 0, 124, 0, 20, 25, 169
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Householder/BlockHouseholder.h", "C++", 0, 47, 0, 47, 17, 111
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Householder/Householder.h", "C++", 0, 94, 0, 70, 13, 177
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Householder/HouseholderSequence.h", "C++", 0, 330, 0, 163, 53, 546
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/BasicPreconditioners.h", "C++", 0, 141, 0, 54, 32, 227
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/BiCGSTAB.h", "C++", 0, 115, 0, 64, 34, 213
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/ConjugateGradient.h", "C++", 0, 121, 0, 76, 33, 230
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/IncompleteCholesky.h", "C++", 0, 250, 0, 101, 44, 395
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/IncompleteLUT.h", "C++", 0, 293, 0, 105, 56, 454
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/IterativeSolverBase.h", "C++", 0, 293, 0, 87, 65, 445
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/LeastSquareConjugateGradient.h", "C++", 0, 103, 0, 66, 30, 199
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/IterativeLinearSolvers/SolveWithGuess.h", "C++", 0, 71, 0, 23, 24, 118
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/Jacobi/Jacobi.h", "C++", 0, 344, 0, 89, 51, 484
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/KLUSupport/KLUSupport.h", "C++", 0, 237, 0, 60, 62, 359
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/LU/Determinant.h", "C++", 0, 91, 0, 12, 15, 118
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/LU/FullPivLU.h", "C++", 0, 448, 0, 320, 110, 878
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/LU/InverseImpl.h", "C++", 0, 304, 0, 89, 40, 433
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/LU/PartialPivLU.h", "C++", 0, 336, 0, 207, 82, 625
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/LU/PartialPivLU_LAPACKE.h", "C++", 0, 42, 0, 32, 10, 84
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/LU/arch/InverseSize4.h", "C++", 0, 231, 0, 65, 56, 352
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/MetisSupport/MetisSupport.h", "C++", 0, 94, 0, 31, 13, 138
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/OrderingMethods/Amd.h", "C++", 0, 365, 0, 40, 31, 436
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/OrderingMethods/Eigen_Colamd.h", "C++", 0, 1087, 0, 481, 296, 1864
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/OrderingMethods/Ordering.h", "C++", 0, 77, 0, 54, 23, 154
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/PaStiXSupport/PaStiXSupport.h", "C++", 0, 440, 0, 151, 88, 679
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/PardisoSupport/PardisoSupport.h", "C++", 0, 354, 0, 121, 71, 546
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/QR/ColPivHouseholderQR.h", "C++", 0, 357, 0, 232, 86, 675
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/QR/ColPivHouseholderQR_LAPACKE.h", "C++", 0, 56, 0, 33, 9, 98
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/QR/CompleteOrthogonalDecomposition.h", "C++", 0, 302, 0, 261, 73, 636
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/QR/FullPivHouseholderQR.h", "C++", 0, 407, 0, 216, 91, 714
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/QR/HouseholderQR.h", "C++", 0, 227, 0, 143, 65, 435
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/QR/HouseholderQR_LAPACKE.h", "C++", 0, 26, 0, 33, 10, 69
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SPQRSupport/SuiteSparseQRSupport.h", "C++", 0, 239, 0, 69, 28, 336
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SVD/BDCSVD.h", "C++", 0, 998, 0, 222, 147, 1367
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SVD/JacobiSVD.h", "C++", 0, 581, 0, 146, 86, 813
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SVD/JacobiSVD_LAPACKE.h", "C++", 0, 51, 0, 32, 9, 92
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SVD/SVDBase.h", "C++", 0, 207, 0, 126, 44, 377
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SVD/UpperBidiagonalization.h", "C++", 0, 269, 0, 84, 62, 415
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCholesky/SimplicialCholesky.h", "C++", 0, 466, 0, 145, 87, 698
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCholesky/SimplicialCholesky_impl.h", "C++", 0, 127, 0, 24, 24, 175
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/AmbiVector.h", "C++", 0, 300, 0, 40, 39, 379
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/CompressedStorage.h", "C++", 0, 209, 0, 27, 39, 275
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/ConservativeSparseSparseProduct.h", "C++", 0, 275, 0, 31, 47, 353
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/MappedSparseMatrix.h", "C++", 0, 34, 0, 19, 15, 68
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseAssign.h", "C++", 0, 204, 0, 21, 46, 271
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseBlock.h", "C++", 0, 427, 0, 42, 103, 572
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseColEtree.h", "C++", 0, 123, 0, 64, 20, 207
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseCompressedBase.h", "C++", 0, 242, 0, 68, 61, 371
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseCwiseBinaryOp.h", "C++", 0, 571, 0, 43, 109, 723
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseCwiseUnaryOp.h", "C++", 0, 111, 0, 8, 32, 151
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseDenseProduct.h", "C++", 0, 264, 0, 28, 51, 343
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseDiagonalProduct.h", "C++", 0, 90, 0, 19, 30, 139
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseDot.h", "C++", 0, 76, 0, 8, 15, 99
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseFuzzy.h", "C++", 0, 15, 0, 8, 7, 30
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseMap.h", "C++", 0, 194, 0, 67, 45, 306
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseMatrix.h", "C++", 0, 1028, 0, 329, 162, 1519
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseMatrixBase.h", "C++", 0, 241, 0, 81, 77, 399
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparsePermutation.h", "C++", 0, 128, 0, 20, 31, 179
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseProduct.h", "C++", 0, 126, 0, 31, 25, 182
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseRedux.h", "C++", 0, 34, 0, 8, 8, 50
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseRef.h", "C++", 0, 300, 0, 35, 63, 398
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseSelfAdjointView.h", "C++", 0, 482, 0, 77, 101, 660
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseSolverBase.h", "C++", 0, 75, 0, 32, 18, 125
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseSparseProductWithPruning.h", "C++", 0, 141, 0, 31, 27, 199
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseTranspose.h", "C++", 0, 65, 0, 8, 20, 93
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseTriangularView.h", "C++", 0, 134, 0, 23, 33, 190
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseUtil.h", "C++", 0, 128, 0, 21, 38, 187
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseVector.h", "C++", 0, 332, 0, 68, 79, 479
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/SparseView.h", "C++", 0, 157, 0, 56, 42, 255
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseCore/TriangularSolver.h", "C++", 0, 254, 0, 28, 34, 316
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU.h", "C++", 0, 569, 0, 251, 104, 924
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLUImpl.h", "C++", 0, 47, 0, 12, 8, 67
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_Memory.h", "C++", 0, 132, 0, 68, 27, 227
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_Structs.h", "C++", 0, 34, 0, 69, 8, 111
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_SupernodalMatrix.h", "C++", 0, 249, 0, 78, 49, 376
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_Utils.h", "C++", 0, 49, 0, 20, 12, 81
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_column_bmod.h", "C++", 0, 89, 0, 70, 23, 182
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_column_dfs.h", "C++", 0, 88, 0, 67, 25, 180
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_copy_to_ucol.h", "C++", 0, 53, 0, 43, 12, 108
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_gemm_kernel.h", "C++", 0, 216, 0, 29, 36, 281
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_heap_relax_snode.h", "C++", 0, 72, 0, 44, 11, 127
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_kernel_bmod.h", "C++", 0, 86, 0, 30, 15, 131
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_panel_bmod.h", "C++", 0, 132, 0, 62, 30, 224
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_panel_dfs.h", "C++", 0, 137, 0, 86, 36, 259
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_pivotL.h", "C++", 0, 63, 0, 62, 13, 138
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_pruneL.h", "C++", 0, 66, 0, 58, 13, 137
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseLU/SparseLU_relax_snode.h", "C++", 0, 34, 0, 40, 10, 84
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SparseQR/SparseQR.h", "C++", 0, 479, 0, 195, 85, 759
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/StlSupport/StdDeque.h", "C++", 0, 88, 0, 17, 12, 117
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/StlSupport/StdList.h", "C++", 0, 79, 0, 15, 13, 107
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/StlSupport/StdVector.h", "C++", 0, 99, 0, 21, 12, 132
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/StlSupport/details.h", "C++", 0, 57, 0, 13, 15, 85
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/SuperLUSupport/SuperLUSupport.h", "C++", 0, 750, 0, 117, 159, 1026
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/UmfPackSupport/UmfPackSupport.h", "C++", 0, 439, 0, 94, 110, 643
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/misc/Image.h", "C++", 0, 57, 0, 12, 14, 83
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/misc/Kernel.h", "C++", 0, 52, 0, 14, 14, 80
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/misc/RealSvd2x2.h", "C++", 0, 36, 0, 11, 9, 56
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/misc/blas.h", "C++", 0, 370, 0, 2, 69, 441
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/misc/lapack.h", "C++", 0, 128, 0, 0, 25, 153
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/misc/lapacke.h", "C++", 0, 15567, 0, 64, 662, 16293
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/misc/lapacke_mangling.h", "C++", 0, 14, 0, 0, 4, 18
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/ArrayCwiseBinaryOps.h", "C++", 0, 147, 0, 181, 31, 359
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/ArrayCwiseUnaryOps.h", "C++", 0, 313, 0, 329, 55, 697
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/BlockMethods.h", "C++", 0, 697, 0, 637, 109, 1443
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/CommonCwiseBinaryOps.h", "C++", 0, 41, 0, 63, 12, 116
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/CommonCwiseUnaryOps.h", "C++", 0, 78, 0, 82, 18, 178
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/IndexedViewMethods.h", "C++", 0, 167, 0, 53, 43, 263
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/MatrixCwiseBinaryOps.h", "C++", 0, 61, 0, 79, 13, 153
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/MatrixCwiseUnaryOps.h", "C++", 0, 30, 0, 54, 12, 96
"/home/finn/Documents/honours-project/c-attempt/eigen3/Eigen/src/plugins/ReshapedMethods.h", "C++", 0, 79, 0, 51, 20, 150
"/home/finn/Documents/honours-project/c-attempt/fast_gp.h", "C++", 0, 169, 0, 67, 88, 324
"/home/finn/Documents/honours-project/c-attempt/figure-generation/alpha_plot.py", "Python", 21, 0, 0, 2, 6, 29
"/home/finn/Documents/honours-project/c-attempt/figure-generation/confocal_scan.py", "Python", 82, 0, 0, 7, 37, 126
"/home/finn/Documents/honours-project/c-attempt/figure-generation/correlation_plot.py", "Python", 28, 0, 0, 2, 10, 40
"/home/finn/Documents/honours-project/c-attempt/figure-generation/g2_ring_comparison.py", "Python", 68, 0, 0, 13, 53, 134
"/home/finn/Documents/honours-project/c-attempt/figure-generation/gouy_phase.py", "Python", 21, 0, 0, 1, 6, 28
"/home/finn/Documents/honours-project/c-attempt/figure-generation/hexagonal_cores.py", "Python", 132, 0, 0, 10, 84, 226
"/home/finn/Documents/honours-project/c-attempt/figure-generation/isolines.py", "Python", 140, 0, 0, 9, 46, 195
"/home/finn/Documents/honours-project/c-attempt/figure-generation/isosurface.py", "Python", 396, 0, 0, 20, 179, 595
"/home/finn/Documents/honours-project/c-attempt/figure-generation/peanut.py", "Python", 44, 0, 0, 1, 16, 61
"/home/finn/Documents/honours-project/c-attempt/figure-generation/resolution_degradation.py", "Python", 12, 0, 0, 3, 7, 22
"/home/finn/Documents/honours-project/c-attempt/figure-generation/worboy_scan.py", "Python", 44, 0, 0, 1, 16, 61
"/home/finn/Documents/honours-project/c-attempt/finite-time/main.cpp", "C++", 0, 8, 0, 1, 3, 12
"/home/finn/Documents/honours-project/c-attempt/finite-time/main_config.h", "C++", 0, 14, 0, 1, 5, 20
"/home/finn/Documents/honours-project/c-attempt/finite-time/main_noise_response.cpp", "C++", 0, 110, 0, 42, 58, 210
"/home/finn/Documents/honours-project/c-attempt/finite-time/main_simple.cpp", "C++", 0, 108, 0, 54, 59, 221
"/home/finn/Documents/honours-project/c-attempt/finite-time/plot_noise_response.py", "Python", 42, 0, 0, 32, 25, 99
"/home/finn/Documents/honours-project/c-attempt/finite-time/plot_simple.py", "Python", 59, 0, 0, 8, 28, 95
"/home/finn/Documents/honours-project/c-attempt/multicore-localization-inf-time/main.cpp", "C++", 0, 8, 0, 1, 3, 12
"/home/finn/Documents/honours-project/c-attempt/multicore-localization-inf-time/main_config.h", "C++", 0, 15, 0, 0, 5, 20
"/home/finn/Documents/honours-project/c-attempt/multicore-localization-inf-time/main_noise_response.cpp", "C++", 0, 121, 0, 8, 54, 183
"/home/finn/Documents/honours-project/c-attempt/multicore-localization-inf-time/main_simple.cpp", "C++", 0, 99, 0, 15, 40, 154
"/home/finn/Documents/honours-project/c-attempt/multicore-localization-inf-time/plot_noise_response.py", "Python", 61, 0, 0, 39, 33, 133
"/home/finn/Documents/honours-project/c-attempt/multicore-localization-inf-time/plot_simple.py", "Python", 56, 0, 0, 3, 24, 83
"/home/finn/Documents/honours-project/c-attempt/multicore-monte-carlo/main.cpp", "C++", 0, 138, 0, 20, 58, 216
"/home/finn/Documents/honours-project/c-attempt/multicore-monte-carlo/plot_debug.py", "Python", 55, 0, 0, 7, 24, 86
"/home/finn/Documents/honours-project/c-attempt/multicore_experiments.h", "C++", 0, 168, 0, 23, 74, 265
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/BaseMatrixOps.hpp", "C++", 0, 12, 0, 21, 9, 42
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/abs.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/abs_max.hpp", "C++", 0, 14, 0, 22, 9, 45
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/access.hpp", "C++", 0, 14, 0, 23, 7, 44
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/accu.hpp", "C++", 0, 10, 0, 21, 7, 38
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/array_add.hpp", "C++", 0, 10, 0, 21, 7, 38
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/array_div.hpp", "C++", 0, 12, 0, 21, 7, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/array_mult.hpp", "C++", 0, 10, 0, 21, 7, 38
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/as_scalar.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/bmo_core.hpp", "C++", 0, 47, 0, 21, 6, 74
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/cholesky.hpp", "C++", 0, 8, 0, 27, 8, 43
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/constant.hpp", "C++", 0, 12, 0, 24, 8, 44
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/cos.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/cout.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/diagmat.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/diagvec.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/dot.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/endl.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/eval.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/exp.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/eye.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/hadamard.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/inv.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/is_finite.hpp", "C++", 0, 8, 0, 22, 7, 37
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/log.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/log_det.hpp", "C++", 0, 8, 0, 25, 8, 41
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/max.hpp", "C++", 0, 14, 0, 22, 9, 45
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/min.hpp", "C++", 0, 14, 0, 21, 9, 44
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/ncol.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/norm.hpp", "C++", 0, 16, 0, 25, 8, 49
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/ones.hpp", "C++", 0, 12, 0, 24, 8, 44
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/pow.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/quad_form.hpp", "C++", 0, 10, 0, 26, 8, 44
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/randi.hpp", "C++", 0, 12, 0, 21, 7, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/randn.hpp", "C++", 0, 12, 0, 42, 11, 65
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/randu.hpp", "C++", 0, 12, 0, 23, 7, 42
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/set_size.hpp", "C++", 0, 10, 0, 22, 7, 39
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/set_values.hpp", "C++", 0, 8, 0, 22, 7, 37
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/size.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/solve.hpp", "C++", 0, 8, 0, 24, 8, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/sort.hpp", "C++", 0, 16, 0, 22, 7, 45
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/sqrt.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/sum.hpp", "C++", 0, 12, 0, 21, 7, 40
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/trace.hpp", "C++", 0, 8, 0, 21, 7, 36
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/transpose.hpp", "C++", 0, 10, 0, 24, 8, 42
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/core/zeros.hpp", "C++", 0, 18, 0, 26, 10, 54
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/extra/bmo_extra.hpp", "C++", 0, 13, 0, 20, 8, 41
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/extra/cube_type.hpp", "C++", 0, 178, 0, 24, 45, 247
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/extra/get_sort_index.hpp", "C++", 0, 18, 0, 19, 9, 46
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/extra/index_min.hpp", "C++", 0, 20, 0, 19, 7, 46
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/extra/reset_negative_values.hpp", "C++", 0, 28, 0, 19, 7, 54
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/extra/tesseract_type.hpp", "C++", 0, 176, 0, 24, 45, 245
"/home/finn/Documents/honours-project/c-attempt/optim/BaseMatrixOps/include/extra/unit_vec.hpp", "C++", 0, 12, 0, 22, 6, 40
