"filename", "language", "Python", "C++", "comment", "blank", "total"
"/home/finn/Documents/honours-project/c-attempt/optim/misc/numerical_gradient.hpp", "C++", 0, 28, 25, 16, 69
"/home/finn/Documents/honours-project/c-attempt/optim/misc/numerical_hessian.hpp", "C++", 0, 54, 27, 23, 104
"/home/finn/Documents/honours-project/c-attempt/optim/misc/optim_misc.hpp", "C++", 0, 12, 22, 6, 40
"/home/finn/Documents/honours-project/c-attempt/optim/misc/optim_options.hpp", "C++", 0, 138, 32, 52, 222
"/home/finn/Documents/honours-project/c-attempt/optim/misc/optim_structs.hpp", "C++", 0, 132, 56, 85, 273
"/home/finn/Documents/honours-project/c-attempt/optim/misc/optim_trace.hpp", "C++", 0, 358, 22, 32, 412
"/home/finn/Documents/honours-project/c-attempt/optim/misc/transform_vals.hpp", "C++", 0, 83, 24, 13, 120
"/home/finn/Documents/honours-project/c-attempt/optim/optim.hpp", "C++", 0, 13, 25, 10, 48
"/home/finn/Documents/honours-project/c-attempt/optim/stats/optim_stats.hpp", "C++", 0, 4, 19, 4, 27
"/home/finn/Documents/honours-project/c-attempt/optim/stats/seed_values.hpp", "C++", 0, 9, 20, 4, 33
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/bfgs.hpp", "C++", 0, 164, 67, 79, 310
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/cg.hpp", "C++", 0, 224, 65, 86, 375
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/de.hpp", "C++", 0, 214, 69, 89, 372
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/de_prmm.hpp", "C++", 0, 321, 73, 130, 524
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/gd.hpp", "C++", 0, 143, 65, 66, 274
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/lbfgs.hpp", "C++", 0, 179, 70, 88, 337
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/newton.hpp", "C++", 0, 109, 61, 53, 223
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/nm.hpp", "C++", 0, 218, 81, 87, 386
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/optim_unconstrained.hpp", "C++", 0, 13, 19, 4, 36
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/pso.hpp", "C++", 0, 235, 71, 100, 406
"/home/finn/Documents/honours-project/c-attempt/optim/unconstrained/pso_dv.hpp", "C++", 0, 205, 70, 90, 365
"/home/finn/Documents/honours-project/c-attempt/optim/zeros/broyden.hpp", "C++", 0, 229, 105, 109, 443
"/home/finn/Documents/honours-project/c-attempt/optim/zeros/broyden_df.hpp", "C++", 0, 305, 119, 138, 562
"/home/finn/Documents/honours-project/c-attempt/optim/zeros/optim_zeros.hpp", "C++", 0, 5, 19, 4, 28
"/home/finn/Documents/honours-project/c-attempt/parula.py", "Python", 260, 0, 0, 2, 262
"/home/finn/Documents/honours-project/c-attempt/qclm.py", "Python", 273, 0, 65, 132, 470
"/home/finn/Documents/honours-project/c-attempt/queue-inf-time/main.cpp", "C++", 0, 57, 0, 4, 61
"/home/finn/Documents/honours-project/c-attempt/queue-inf-time/main_config.h", "C++", 0, 44, 0, 11, 55
"/home/finn/Documents/honours-project/c-attempt/queue-inf-time/main_simple.cpp", "C++", 0, 99, 15, 40, 154
"/home/finn/Documents/honours-project/c-attempt/queue-inf-time/noiseResponse.cpp", "C++", 0, 113, 3, 46, 162
"/home/finn/Documents/honours-project/c-attempt/queue-inf-time/plot_noise_response.py", "Python", 64, 0, 39, 32, 135
"/home/finn/Documents/honours-project/c-attempt/tem-localization/main.cpp", "C++", 0, 139, 78, 41, 258
"/home/finn/Documents/honours-project/c-attempt/tem-localization/plot_simple.py", "Python", 33, 0, 28, 22, 83
"/home/finn/Documents/honours-project/c-attempt/tem-render/force_isos.py", "Python", 50, 0, 80, 46, 176
"/home/finn/Documents/honours-project/c-attempt/tem-render/render_tem.py", "Python", 30, 0, 2, 10, 42
"/home/finn/Documents/honours-project/c-attempt/tem-render/render_tem_gh.cpp", "C++", 0, 59, 10, 28, 97
"/home/finn/Documents/honours-project/c-attempt/tem-render/render_tem_gl.cpp", "C++", 0, 59, 18, 31, 108
"/home/finn/Documents/honours-project/c-attempt/tem-render/tem_render_3d.cpp", "C++", 0, 63, 9, 27, 99
"/home/finn/Documents/honours-project/c-attempt/tem_experiments.h", "C++", 0, 128, 2, 50, 180
"/home/finn/Documents/honours-project/c-attempt/utils.h", "C++", 0, 367, 7, 132, 506
"Total", "-", 1971, 111943, 29134, 21662, 164710
