core_idx,g1,g2
0.761806,0.336580,0.700647,-0.159666,1.001077
0.337174,-0.907645,0.817733,-0.769574,1.949575
-0.035089,0.755597,-0.524557,0.653513,2.498572
0.358052,-0.875687,0.688351,-1.251057,3.529643
0.540814,-0.151689,0.051143,-0.050586,1.123302
0.490657,0.072580,0.218008,0.491701,1.852674
0.786883,-0.058456,1.151929,0.283219,2.553038
0.701267,0.100676,0.234617,-0.078873,1.316249
0.056066,0.616575,0.082947,0.117298,4.209201
1.079314,-1.575809,0.583036,-1.514914,30.332389
-1.432863,0.116224,-1.271202,0.589369,1.792557
-0.158721,-0.717349,-0.296064,-0.236582,4.806544
0.874965,0.455088,0.504093,0.790430,8.312270
0.244768,-0.247572,0.733998,-0.350789,1.976069
1.371755,-0.762128,0.881625,-0.860983,5.069980
-0.141360,-0.635951,0.037064,-0.168870,1.770745
-1.132033,-0.174551,-1.479343,-0.534240,1.681397
0.042192,-0.369633,0.271916,-0.813736,4.686553
-0.956470,0.571064,-0.699689,0.142037,2.185227
-0.537793,-1.018276,-0.301471,-0.948739,4.324156
0.050789,0.414542,0.369532,0.029311,12.429311
0.357835,0.717471,0.857501,0.735750,1.078356
-1.456266,-0.081547,-1.555809,-0.571539,1.702730
-0.359294,0.820607,0.109567,0.646914,2.459339
-0.421212,1.482046,-0.686155,1.058011,1.248270
1.785610,0.622627,1.736615,0.125034,14.284811
-1.145910,-1.110578,-0.701005,-1.338742,1.113063
-0.130862,0.823742,0.337108,0.999823,2.185579
0.281245,-0.824438,0.146602,-0.900210,2.988411
-0.431040,0.015982,-0.270707,-0.457614,3.783119
-0.939302,0.738602,-0.594609,0.376406,1.411357
1.211125,1.353391,0.732107,1.210067,6.717447
-0.475379,0.044005,-0.123688,0.399411,12.958456
-1.370295,0.425795,-0.870449,0.413400,1.318793
0.178351,-0.564040,0.415814,-1.004053,2.424494
-0.437208,0.093274,-0.900177,-0.095564,1.617899
0.042356,-0.115868,0.497667,0.090754,1.842447
0.545252,0.131760,0.066386,0.275591,1.519287
-0.879464,0.785629,-1.218196,0.417851,1.748074
-0.451076,0.513784,-0.198910,0.885222,1.297954
-0.957592,-1.357560,-0.987544,-1.856662,1.445022
-0.029172,-0.708785,0.401372,-0.454557,2.037981
