core_idx,g1,g2
0.000003,0.418153
0.000001,0.230015
0.000001,0.208320
0.000001,0.568184
0.000001,0.240733
0.000438,0.909980
0.000002,0.392870
0.000001,0.348253
0.000002,0.218895
0.000001,0.426023
0.000001,0.671677
0.002555,0.234688
0.000001,0.493990
0.000001,0.418905
0.000001,0.357072
0.000001,0.571849
0.000001,0.238327
0.000002,0.267911
0.000001,0.399177
13.027868,0.392881
9.102435,0.226574
0.000001,0.329065
0.000001,0.305948
0.000002,0.381875
0.000001,0.245778
0.000001,0.440788
0.000001,0.437209
0.000001,0.479525
0.000001,0.544483
0.000001,0.431502
0.000001,0.214172
0.000001,1.034194
0.000002,0.458239
0.000002,0.188796
0.000001,0.413919
0.000000,0.183499
0.000001,0.539171
0.000001,0.326835
0.000001,0.590315
0.000001,0.332538
0.000001,0.438587
0.000544,0.537003
2.486198,1.387285
0.000001,0.569574
4.557004,0.421774
0.000001,0.222751
0.000002,0.432479
0.000002,0.407406
0.000001,0.396080
0.000001,0.369449
0.000001,0.363755
19.893848,0.210532
0.000001,0.427011
0.000001,0.417970
0.000001,0.482923
0.000000,0.392679
7.679944,0.222872
0.000002,0.449614
0.000001,0.329932
0.000088,0.227323
5.123185,0.308295
0.000002,0.195505
0.000029,0.269777
0.000001,0.230556
0.000001,0.314217
0.000001,0.283012
0.000001,0.357341
0.000002,0.236764
0.000001,0.197903
0.000001,0.337286
0.000001,0.216220
0.000001,0.325988
0.000003,0.363059
0.000002,0.348722
0.000091,0.369177
0.000001,0.454121
0.000001,0.887411
0.000001,0.312510
9.632121,0.443329
0.000001,0.317629
0.000001,0.213587
0.000001,0.364703
0.000061,0.458168
0.000001,0.445120
0.000001,0.216185
0.000001,0.600853
0.000001,0.186502
0.000001,0.534430
0.000001,0.274676
0.000001,0.399283
0.000002,0.340537
1.549384,0.456430
0.000003,0.385181
0.000001,0.372788
0.000000,0.454707
0.000003,0.375255
0.000002,0.312605
0.000001,0.414377
0.000001,0.241436
0.000001,0.176352
0.006589,0.660639
0.000001,0.357707
0.000001,0.534104
0.000001,0.190448
0.000001,0.572782
0.546174,0.404180
0.000001,0.449414
0.000000,0.400325
0.000001,0.457774
0.000001,0.255044
0.000001,0.638657
0.000001,0.386944
0.000002,0.169171
0.000002,0.344344
0.000046,0.365059
0.000001,0.377728
0.000026,0.341643
0.000001,0.423312
0.000001,0.288234
0.000001,0.436148
0.000002,0.437771
0.000001,0.451035
0.000001,0.512808
0.000001,0.188445
0.000002,0.360827
0.000001,0.367340
0.000002,0.922637
0.000001,0.200740
0.000001,0.501789
0.142944,0.362228
0.000001,0.387646
0.000001,0.382222
0.000001,0.197472
0.000001,1.248693
0.000001,0.361408
0.000001,0.332750
0.000002,0.734325
0.002103,0.180308
0.000001,0.274247
0.000528,0.543934
0.000001,0.237311
0.000001,0.397217
0.000001,0.384778
0.000001,0.494624
0.000002,0.338571
0.000003,0.502100
0.000001,0.344973
0.000001,0.415077
0.000002,0.464719
0.000001,0.406997
0.000001,0.393252
0.000001,0.390606
0.000001,0.367878
0.000000,0.444403
0.000000,0.531191
0.000001,0.321205
0.019398,0.217226
0.000001,0.482426
0.000002,0.346762
0.000049,0.241504
0.000001,0.551405
0.000001,0.394723
0.000001,0.387979
0.000001,0.425576
0.000001,0.338900
0.000001,0.470696
0.000001,0.522822
0.000001,0.373400
1.091967,0.252061
0.000001,0.268199
0.000039,0.353453
0.000001,0.342504
0.000001,0.332948
0.000001,0.461243
0.000002,0.256754
9.497205,0.457391
0.000001,0.494342
0.000001,0.230621
0.000001,0.181257
0.000001,0.203848
0.000334,0.238968
0.000001,0.600653
0.000001,0.212149
0.001558,0.319781
0.000000,0.221368
20.549635,0.446536
0.000001,0.390795
0.000001,0.483833
0.000001,0.497237
0.000002,0.382173
0.000001,0.314682
0.000001,0.450432
0.000001,0.328515
0.000001,0.318695
0.005158,0.501444
0.000001,0.398469
0.000001,0.376861
0.000001,0.427691
0.000001,0.423816
0.000001,0.490274
0.000002,0.218521
0.000001,0.196618
0.000001,0.412869
0.000001,0.450859
0.000001,0.240273
0.004278,0.205327
0.000002,0.435806
0.001966,0.356591
0.000001,0.191876
0.000001,0.409149
0.000293,0.736583
0.000002,0.359657
0.000001,0.731698
0.000001,0.281487
0.000001,0.455687
0.000001,0.220060
0.000002,0.362196
0.000002,0.298699
0.000001,0.259222
11.770413,0.427441
0.000001,0.519058
0.000001,0.222182
0.000854,0.654833
0.000001,0.369643
0.000001,0.205449
0.000000,0.450200
0.000001,0.548027
0.000001,0.511216
0.000065,0.355874
0.000001,0.421514
0.000002,0.352163
0.000001,0.401528
0.000001,0.450048
0.000001,0.297645
0.000001,0.427567
0.000002,0.278183
0.000001,0.420657
0.000001,0.445850
0.000002,0.171179
0.000280,0.119081
0.000002,0.791272
0.000001,0.481973
0.000001,0.188239
0.000001,0.762891
0.000001,0.211394
0.000001,0.437472
0.000001,0.436970
0.000002,0.273622
0.000097,0.338856
0.008210,0.460068
0.002186,0.158249
0.000001,0.446059
0.000001,0.227991
0.000073,0.446127
0.001187,0.162645
0.000001,0.496305
0.000001,0.507657
0.000001,0.244848
0.000001,0.358689
0.000001,0.178571
0.000001,0.199597
0.000001,0.225197
14.306289,0.570295
0.000059,0.382981
0.000001,0.225750
0.000001,0.282483
0.000001,0.511284
0.000001,0.463844
0.000001,0.440421
0.000001,0.294329
0.000001,0.205922
2.549885,1.199478
0.000001,0.197144
0.000002,0.245547
0.000001,0.282732
0.000001,0.367512
0.000001,0.232575
0.007900,0.374510
0.000001,0.464095
0.000001,0.448102
0.000001,0.413455
0.000001,0.375756
0.799882,0.221399
0.000001,0.203456
0.000017,0.355136
0.000001,0.490743
0.000001,0.236524
0.000001,0.214274
0.000001,0.484843
0.000001,0.525256
0.000001,0.300950
0.000001,1.337673
0.002465,0.223296
0.000001,0.350131
0.000002,0.338200
0.000001,0.610199
0.000001,0.471772
0.000001,0.544923
0.000001,0.330374
4.587173,0.220967
0.000002,0.482560
0.000002,0.451470
0.000001,0.367927
0.000010,0.207230
0.000001,0.299978
0.000001,0.287312
0.000002,0.263930
0.000001,0.475725
0.000003,0.448358
0.000001,0.207846
0.000001,0.946811
0.000023,0.285660
0.000001,0.406298
0.000001,0.424308
0.000001,0.541966
0.000001,0.410679
0.000001,0.330706
0.000001,0.197960
0.000001,0.390045
12.245740,0.400999
0.000001,0.312546
0.000001,0.460711
0.000001,0.393906
0.000002,0.837973
0.000001,0.468580
0.000001,0.240191
0.000001,0.495314
0.001529,0.509000
0.000002,0.333112
0.000001,0.460252
0.000001,0.168993
0.003687,0.319707
0.000001,0.381879
0.000001,0.215556
0.000057,0.443667
0.000001,0.356069
0.000001,0.397857
0.000001,0.226917
0.000001,0.393208
0.000001,0.233172
0.000001,0.304097
0.000003,0.353064
0.000001,0.446773
0.000002,0.542445
0.000001,0.260765
0.000003,0.502497
0.000001,0.237019
0.012909,0.328921
0.000001,0.516610
0.000001,0.360037
0.000001,0.428512
0.000001,0.468120
0.000001,0.561693
0.000003,0.171356
0.000001,0.231546
0.000001,0.437192
0.000001,0.219405
0.000001,0.367548
0.000001,0.193203
0.000001,0.359898
0.000001,0.425359
0.000001,0.350812
0.000002,0.298054
0.000001,0.211890
0.000001,0.452154
0.000001,0.196841
0.000058,0.484989
0.000001,0.180878
0.005697,0.345620
0.000001,0.378049
2.482469,0.296494
0.000001,0.518598
0.000001,0.324400
0.000002,0.528762
0.000001,0.212069
0.000033,0.522850
0.000001,0.279795
0.000001,0.338452
0.000001,0.156080
0.000001,0.375218
0.000001,0.505072
0.000046,0.279068
0.001222,0.189127
0.000001,0.267047
0.000001,0.534980
0.000001,0.465691
0.000001,0.201200
0.000001,0.407259
0.000001,0.413703
0.000001,0.265548
0.000001,0.488584
0.000001,0.256288
0.000001,1.237626
0.000001,0.468694
0.000001,0.225758
0.000001,0.244823
0.000001,0.192726
0.000002,0.437368
0.000001,0.476377
9.831094,0.342803
0.000002,0.418119
0.000001,0.286795
0.000002,0.242537
0.000001,0.345845
0.000001,0.448469
0.010952,0.203423
0.000001,0.306156
0.000001,0.210549
0.000001,0.402548
0.000001,0.377459
0.000001,0.330480
0.483298,1.676522
0.000001,0.486696
0.000001,0.236295
0.000001,0.202362
0.000003,0.213762
0.000001,0.240075
0.000002,0.184303
0.000001,0.448873
0.000001,0.305809
0.000005,0.269070
0.000001,0.561800
0.000001,0.283780
0.000001,0.180376
0.000091,0.287793
0.000001,0.407446
0.000003,0.276467
0.000001,0.374641
0.000001,0.370112
0.000001,0.191295
0.000001,0.363523
0.000001,0.462949
0.000002,0.283772
0.000001,0.377056
0.000002,0.322249
0.000001,0.372812
0.000042,0.350676
0.000001,0.210797
0.000001,0.453992
0.000001,0.452705
0.000000,0.376422
0.000001,0.484825
0.000001,0.220708
0.000597,0.288197
0.000001,0.866381
0.000001,0.203913
0.000001,0.187153
0.000002,0.444712
0.000001,0.485278
3.838691,0.179265
0.000001,0.201385
0.000001,0.170008
0.000001,0.197757
0.000001,0.271874
0.000001,0.444592
0.000082,0.187455
0.000001,0.224510
0.000001,0.394850
0.000001,0.223663
0.000004,0.259593
0.000001,0.377993
0.000001,0.354992
0.000001,0.246349
0.000002,0.418454
0.000001,0.258540
0.000002,0.345744
0.000001,0.459649
0.005957,0.426861
0.000001,0.176284
0.000001,0.172214
0.000070,0.279898
0.000001,0.452982
0.000001,0.177598
0.000001,0.318380
3.388354,0.496303
0.000001,0.299054
0.000001,0.242376
0.000001,0.187914
0.000001,0.208521
0.000001,0.437089
0.000008,0.231676
0.000055,0.626139
14.453458,0.413955
0.000001,0.400395
0.000001,0.365986
0.000001,0.365626
0.000601,0.234147
0.326897,0.471266
0.000002,0.455959
0.000001,0.312611
0.000001,0.258263
0.000001,0.281052
0.000001,0.443502
0.000001,0.374838
6.362956,0.346084
0.000003,0.202952
0.000087,0.444605
0.000001,0.442376
0.000001,0.328839
0.000001,0.544974
0.000001,0.531634
0.000001,0.518483
0.000001,0.248687
0.000001,0.493061
0.000001,0.466524
0.000001,0.244855
0.000001,0.342843
0.000001,0.265760
0.000001,0.492843
0.000001,0.223352
0.000001,0.370027
0.000059,0.300777
0.000001,0.594612
0.000001,0.444182
0.000001,0.224616
0.000001,0.342994
0.000001,0.513664
0.000003,0.206857
0.000000,0.757180
0.000001,0.344385
0.000001,0.322415
0.000001,0.209668
0.000001,0.513584
0.000002,0.570709
3.376852,0.444378
9.888510,0.223745
0.000001,0.338765
0.000001,0.505260
0.000001,0.441743
0.000043,0.482565
0.000001,0.307615
0.000002,0.413776
0.000002,0.444780
0.001379,0.339080
0.000001,0.209232
0.000001,0.167744
0.000001,0.489324
0.000002,0.346620
0.004411,0.386312
0.000001,1.154688
0.000001,0.232464
0.000393,0.322120
0.000001,0.156258
0.000073,0.458563
0.000002,0.430231
0.000001,0.936581
0.000001,0.398523
0.000001,0.206961
0.000001,0.216135
0.000002,0.337902
0.002182,0.394526
0.000001,0.383707
8.626028,0.511320
0.000307,0.380432
0.000001,0.316618
0.000001,0.353924
0.000001,0.406889
0.000002,0.487889
0.000001,0.431232
0.000001,0.358791
0.000001,0.229772
0.003187,0.938457
0.000002,0.342658
0.002563,0.512537
0.000095,0.315327
0.000001,0.230388
0.004485,0.277725
0.000001,0.287807
0.000002,0.387119
0.005954,0.182639
0.000002,0.329118
0.000001,0.264226
0.000001,0.235601
0.000001,0.223995
0.000001,0.172301
0.004991,0.349751
0.000057,0.388874
0.000001,0.363950
0.000001,0.487398
0.000001,0.455653
0.000001,0.505277
0.000001,0.446895
0.000001,0.840176
0.000001,0.373914
0.000001,0.511642
0.000001,0.340865
0.000001,0.194212
0.000001,0.191912
0.000001,0.551499
0.000003,0.445643
0.000001,0.388437
0.000001,0.359883
0.000001,0.483300
0.000001,0.542217
14.523732,0.376720
0.000002,0.252464
0.000002,1.190293
0.000000,0.244053
0.000001,0.388595
0.000001,0.376652
0.000001,0.338075
0.000001,0.215918
0.000002,0.239868
0.000001,0.221406
0.000002,0.485000
0.000001,0.223881
0.000001,0.187148
0.000001,0.270962
0.000033,0.208980
0.000001,0.311962
0.000000,0.343519
0.000039,0.474063
0.000041,0.435202
0.000794,0.349437
0.000001,0.192703
0.000001,0.384088
0.000001,0.526011
0.000001,0.529416
0.000001,0.795798
0.000509,0.378055
0.000002,0.798980
0.000002,0.295020
0.000001,0.238365
0.000001,0.536427
0.000001,0.183840
0.000001,0.339280
0.000065,0.284917
0.000001,0.410965
0.000001,0.451872
0.000001,0.352576
0.000001,0.454219
0.000001,0.547005
0.000001,0.402317
0.000001,0.463216
0.000001,0.203259
0.000001,0.405262
0.000002,0.483857
0.000001,0.356738
0.000001,0.443637
0.000001,0.402235
6.058271,0.196488
0.000001,0.348878
0.000002,0.555953
0.001295,0.236015
0.000001,0.475478
0.000406,0.437032
0.000001,0.185464
0.000001,0.569854
0.000001,0.241443
6.298610,0.307052
0.000001,0.402772
0.000001,0.403869
0.000001,0.524254
6.263261,0.389538
0.000001,0.412168
0.000006,0.443645
0.000001,0.571044
0.000001,0.413113
0.002286,0.255579
0.000001,0.445064
0.000001,0.185397
0.000002,0.322300
0.000001,0.847717
0.010541,0.279456
0.000002,0.367315
0.000296,0.246577
1.928786,0.338773
0.000001,0.419799
0.004072,0.530558
0.000002,0.207043
0.000001,0.334705
0.000001,0.208741
0.000001,0.435354
0.000001,0.505647
0.000023,0.501663
0.000003,0.408023
0.000001,0.430748
0.004410,0.193637
0.000001,0.588930
0.000001,0.213944
0.000001,0.199818
0.000001,0.263914
0.000002,0.225363
0.000001,0.217366
0.000001,0.319029
0.000001,0.527778
0.000001,0.379425
0.000002,0.449258
0.000001,0.384003
0.000001,0.395535
0.000001,0.515202
0.001600,0.376785
0.000001,0.343155
0.000001,0.484539
0.000001,0.450122
0.000066,0.247308
0.000001,0.425549
3.050740,0.273771
0.000002,0.386866
0.000002,0.388216
0.000001,0.356078
0.000001,0.490939
0.000001,0.368161
0.000002,0.258204
0.000062,0.413761
0.000001,0.381856
0.000001,0.408766
0.000001,0.242281
0.000001,0.304518
0.000001,0.463213
0.000001,0.191214
0.000002,0.370608
0.000001,0.478892
0.000001,0.391532
0.000001,0.536949
0.000060,0.608496
0.000001,0.436674
0.000001,0.378314
0.000001,0.557654
0.000001,0.195329
0.000001,0.253188
0.000003,0.361797
0.000001,0.249501
0.003677,0.627501
0.000001,0.402110
0.000001,0.233743
0.000001,0.428914
0.000001,0.417521
0.000054,0.539674
0.000001,0.247522
0.000001,0.353884
0.000001,0.189949
0.000001,0.373961
0.000001,0.318924
0.000001,0.319968
0.000001,0.201107
0.000001,1.196221
0.000001,0.390294
2.876195,0.393980
0.000001,0.522913
0.000003,0.249298
0.000001,0.480157
0.000001,0.507732
0.592938,0.269755
0.000002,0.352738
0.000001,0.345206
0.000001,0.503458
0.000001,0.374020
0.000003,0.209567
0.000000,0.571997
0.000001,0.332692
7.748978,0.403229
0.000002,0.192066
0.000001,0.591274
0.000001,0.378493
0.000001,0.361378
0.059122,0.452799
0.000001,0.411329
0.007861,0.263642
0.188855,0.739795
0.000001,0.383490
0.000003,0.162776
0.000001,0.344956
0.000001,0.423452
0.000001,0.452361
0.000002,0.189221
0.000001,0.386824
3.200414,0.379444
0.000001,0.444042
0.000001,0.215515
0.000002,0.216681
0.000001,0.242406
0.000034,0.472730
0.000001,0.270405
0.000001,0.148527
0.000001,0.498162
0.000001,0.412831
0.000001,0.473297
0.000000,0.230932
0.000001,0.273603
0.000001,0.195370
0.000000,0.334500
0.000001,0.354910
0.000002,0.259587
0.000001,0.492189
15.013992,0.393649
0.000001,0.299208
0.000002,0.457503
0.000723,0.381713
0.000002,0.206528
0.000001,0.430495
0.000001,0.407215
0.000001,0.359958
0.000002,0.431453
0.000001,0.420911
0.000001,0.411133
0.000001,0.232377
0.000002,0.236805
0.000001,0.150349
17.187212,0.532232
0.000001,0.196361
0.000001,0.216148
0.000100,0.224174
0.000149,0.365809
0.000001,0.416265
0.000002,0.385677
0.000001,0.277658
0.000001,0.324822
0.000001,0.353058
0.065080,0.280605
0.000001,0.182289
0.000001,0.875849
0.000061,0.255258
0.000001,0.282163
0.000001,0.481891
0.000003,0.468003
0.000001,0.259729
0.000002,0.342818
0.000001,0.395516
5.426459,0.475355
0.000002,0.245906
0.000001,0.526329
0.000001,0.203701
0.000001,0.290627
0.000070,0.400223
0.000001,0.339135
0.000002,0.245816
0.000001,0.253638
0.000001,0.467238
0.000002,0.368934
0.000001,0.491141
0.000002,0.251753
0.000001,0.204806
0.000001,0.411991
0.000002,0.330046
0.000001,0.406742
0.000001,0.384930
0.000001,0.450079
0.000001,0.226990
0.000001,0.484578
0.000106,0.501912
0.000001,0.516074
0.000001,0.527951
0.000001,0.532765
0.000001,0.447152
0.000002,0.504858
0.000001,0.324366
0.000001,0.432133
0.000001,0.238289
0.000001,0.458896
0.000025,0.255486
0.000001,0.410480
0.000002,0.225153
0.000027,0.366433
0.000001,0.220872
0.000001,0.162664
0.000116,0.353756
0.000001,0.288356
0.000001,0.264980
0.000003,0.253907
0.000001,0.250736
0.000001,0.348396
0.000001,0.177978
0.000001,0.343671
4.321929,0.821180
0.218434,0.389341
0.000002,0.212727
0.000581,1.055240
0.000003,0.337144
0.000002,0.193463
0.000003,0.467271
0.006697,0.540035
0.000001,0.474444
0.000001,0.184321
0.000001,0.360535
0.000001,0.257000
0.000126,0.421491
0.000001,0.391630
0.000001,0.481257
0.000003,0.479652
0.000001,0.213284
0.000002,0.334890
0.000001,0.834009
0.000001,0.270851
0.000002,0.263935
0.000003,0.458201
0.000001,0.201889
0.000001,0.302641
0.000003,1.015001
0.000001,0.287476
0.000001,0.297856
0.000001,0.236054
0.000002,0.280434
0.006680,0.279215
0.000001,0.242719
0.000002,0.277688
0.000000,0.420357
0.000001,0.503661
0.000001,0.510765
0.000001,0.348592
0.000017,0.357815
0.001825,0.883441
0.000098,0.519744
5.457502,0.411715
0.000001,0.431538
0.000002,0.437533
0.000005,0.328165
0.000001,0.210491
0.000001,0.432971
0.000002,0.563811
0.000001,0.454475
0.000001,0.458862
0.000001,0.318350
0.000001,0.449950
0.000001,0.195160
0.000001,0.358411
4.636665,0.435287
0.000002,0.254969
0.000001,0.472086
0.000001,0.457898
0.000001,0.657653
0.000000,0.160902
0.000001,0.489601
0.000002,0.505294
0.000001,0.438960
0.000002,0.443536
0.000002,0.510278
0.000001,0.536225
10.133580,0.211289
0.000001,0.224372
0.000001,0.209986
0.000001,0.141454
0.000001,0.373557
0.000002,0.220773
0.000001,0.438114
0.567849,0.357630
0.000065,0.501994
0.000001,0.370369
2.993775,0.422500
0.000001,0.217114
0.000001,0.201494
0.000002,0.357681
0.000001,0.408809
0.000001,0.407129
0.000001,0.533452
0.000001,0.388264
0.000002,0.314396
0.000001,0.388116
0.000001,0.141327
0.000001,0.534898
0.000001,0.541615
0.000001,0.502418
0.000001,0.397698
0.000001,0.469657
0.000062,0.201662
0.000029,0.444658
0.000002,0.335546
0.000001,0.400446
0.000001,0.403485
0.000001,0.239971
0.000001,0.356195
5.733701,0.345059
0.000001,0.209047
0.000001,0.437535
0.000001,0.174142
0.000099,0.252776
0.000001,0.336051
0.000001,0.199610
0.000003,0.385434
0.000002,0.543575
0.000001,0.264874
0.000001,0.203672
0.000001,0.515094
0.000002,0.226796
0.000001,0.478086
17.024376,0.261700
0.000001,0.165391
0.000001,0.159961
5.373285,0.268829
0.000194,0.320377
0.052148,0.332192
0.000001,0.188949
0.000001,0.309220
0.000001,0.415801
0.160337,0.424603
0.000001,0.225305
6.068132,0.472848
0.000060,0.223959
0.000000,0.407443
0.000003,0.432807
0.000002,0.390896
0.000000,0.204743
0.004871,0.517874
0.000003,0.600335
0.000001,0.369635
0.000001,0.440307
0.000002,0.208305
0.000001,1.166167
0.000001,0.453053
0.000001,0.363985
0.000001,0.353460
0.000001,0.560698
0.000001,0.406421
0.000001,0.302154
0.000001,0.489307
0.000001,0.244310
0.000024,0.314178
0.000001,0.324922
0.000002,0.196375
0.000001,0.571251
0.000001,0.214526
0.000001,0.420008
0.001067,0.382845
0.000002,0.274424
0.000001,0.218801
0.000435,0.385675
0.000001,0.370108
0.000001,0.353386
0.000001,0.327618
0.000001,0.210795
0.000001,0.429872
0.000001,0.374239
0.000001,0.381227
0.000285,0.364069
0.000001,0.519430
0.000001,0.228493
0.000001,0.191934
0.000094,0.236181
0.000001,0.336988
0.000001,0.255677
18.090322,0.479910
0.000002,0.201471
0.002649,0.332409
0.000001,0.463124
0.003041,0.547489
0.000001,0.455047
0.000001,0.242927
0.000001,0.419049
0.001288,0.405449
0.000000,0.513004
0.000002,0.180521
0.000001,0.551396
0.000001,0.352005
0.000002,0.410571
0.000001,0.404659
0.012182,0.410385
0.000001,1.147274
0.000001,0.330751
0.000002,0.377828
0.000002,0.436907
0.000003,0.326840
0.000001,0.481081
0.000001,0.319843
0.000001,0.466669
0.000001,0.439552
0.000001,0.446684
0.003437,0.165969
0.000001,0.494426
0.000002,0.556128
0.000001,0.521390
0.000001,0.299812
0.000002,0.218216
0.000001,0.644565
0.000002,0.319915
0.000001,0.228389
0.000001,0.418167
0.000001,0.851004
0.000001,0.347056
0.000001,0.181641
0.000001,0.232431
0.000001,0.518098
18.173133,0.196797
0.000001,0.235288
0.000001,0.429770
0.000001,0.351548
0.000001,0.501004
0.000001,0.442005
0.000091,0.473796
0.000001,0.221588
0.000106,0.356457
3.622848,0.350943
0.000001,0.212685
0.000001,0.314240
0.000001,0.391545
0.000001,0.198337
0.000001,0.286087
0.000002,0.306641
0.000001,0.294835
11.885003,0.358295
0.000001,0.442221
0.000001,0.421645
0.042848,0.398674
0.000001,0.458311
0.000002,0.376296
0.000001,0.439181
0.004242,0.423701
0.000001,0.423069
0.000000,0.463882
0.000001,0.317943
0.000001,0.373355
0.000001,0.236464
0.000001,0.440452
0.000001,0.438238
0.000001,0.403952
0.000001,0.394424
0.101974,1.007844
0.004904,0.512178
3.000499,0.237489
0.000001,0.407784
0.000001,0.225516
0.000001,0.234236
0.000001,0.322286
0.000001,0.514398
0.000002,0.285747
22.961470,0.470219
0.000001,0.441665
0.000501,0.206974
0.000001,1.522277
0.000001,0.439928
0.000002,0.483541
0.000001,0.253152
0.000001,0.290209
0.000001,0.265707
0.000002,0.343022
0.000002,0.422646
0.000001,0.447493
0.000001,0.420666
0.000001,0.220162
0.000001,0.209988
0.000001,0.397981
0.000002,0.435036
0.000907,0.519788
0.000001,0.163684
0.000001,0.175780
0.000001,0.239659
0.000001,0.370305
0.000001,0.514320
0.000002,0.423891
0.000001,0.553691
0.000001,0.423469
0.000002,0.353799
0.000037,0.354579
0.000029,0.442876
0.000019,0.165221
0.008589,0.317144
0.000001,0.561204
0.000075,0.395387
0.000002,0.545969
0.000001,1.275407
0.000001,0.177451
0.000172,0.178433
0.000001,1.821990
0.000001,0.310749
0.000950,0.358325
0.000001,0.470493
0.000001,0.457195
0.000001,0.824372
0.000001,0.312923
0.000001,0.428672
0.000001,0.460001
0.000001,0.279274
0.001942,0.324950
0.000001,0.445415
0.000001,0.436528
0.126185,0.525332
0.000002,0.352192
0.000062,0.309641
1.879683,0.281574
0.000001,0.528225
0.000001,0.539265
0.008817,0.370967
0.000001,0.469604
0.000001,0.400468
0.000001,0.411900
0.002327,0.419223
0.000001,0.355330
0.000001,0.386609
0.000001,0.391726
0.000001,0.385280
0.000001,0.195538
0.000001,0.390328
0.000001,0.348829
0.000001,0.404228
0.005412,0.344900
0.000000,0.517040
4.613422,0.224551
0.000001,0.405202
0.000001,0.469157
0.000400,0.191542
0.000001,0.419555
0.008626,0.169649
3.197898,0.199659
0.000001,0.449971
0.000001,0.308711
0.000109,0.190571
0.000001,0.506808
0.000001,0.219022
0.000077,0.210065
0.000001,0.186778
0.000001,0.452623
0.000335,0.390557
0.000001,0.298315
0.000001,0.297036
0.000001,0.431777
0.000002,0.486658
0.000001,0.405189
0.000001,0.704627
0.000002,0.214291
0.000001,0.486474
0.000001,0.209289
0.002656,0.465016
0.000001,0.311402
0.004436,0.352830
0.000001,0.328637
0.000001,0.412297
0.000001,0.263129
0.000001,0.210213
0.000001,0.417628
0.000001,0.292876
0.000001,0.426148
0.000001,0.370129
0.000001,0.639980
0.003220,0.497435
0.000001,0.489410
0.000001,0.443955
0.000001,0.444105
0.000089,0.302182
0.000001,0.230887
